customer_id,age,tenure_months,monthly_spend,usage_score,clv,am_quality,treatment,customer_retained,true_effect
CUST_000339,33.2,9.2,162.77,24.24,1193.99,-0.3676,0,1,0.0
CUST_000340,30.1,32.5,372.95,39.67,12603.43,-1.1786,1,0,0.5
CUST_000341,42.9,8.2,76.85,25.24,594.24,-0.9485,0,1,0.0
CUST_000342,42.9,4.7,97.34,29.59,403.73,-0.5489,0,0,0.0
CUST_000343,33.9,38.9,54.86,33.82,2122.06,-0.6565,2,1,1.7
CUST_000344,34.3,1.4,71.13,36.25,85.55,-1.8324,0,1,0.0
CUST_000345,42.8,9.7,70.8,41.45,807.94,-0.3972,2,1,1.2
CUST_000346,22.6,36.3,46.92,87.46,2007.63,-0.1342,2,1,1.7
CUST_000347,23.1,17.2,378.93,64.55,7806.32,0.2604,2,1,1.7
CUST_000348,31.4,28.1,94.69,50.32,2421.09,0.147,1,0,0.5
CUST_000349,37.4,1.7,61.3,45.53,98.76,-0.4059,0,1,0.0
CUST_000350,43.7,33.3,65.33,26.49,2325.68,1.9479,0,0,0.0
CUST_000351,57.7,4.5,26.11,46.79,106.57,0.3226,2,1,1.2
CUST_000352,50.3,39.7,146.81,63.27,6961.24,-0.99,1,1,0.5
CUST_000353,38.1,19.9,45.1,59.08,803.87,0.7491,2,0,1.2
CUST_000354,39.8,32.3,55.13,18.13,1887.65,-1.5605,0,0,0.0
CUST_000355,28.0,5.7,223.62,71.16,1471.67,-0.7667,0,1,0.0
CUST_000356,39.8,12.1,58.6,51.26,625.29,-0.5236,1,1,0.5
CUST_000357,36.5,38.9,130.04,5.71,5850.35,1.3806,0,0,0.0
CUST_000358,43.9,58.0,57.92,19.14,3741.49,-3.0451,1,1,0.8
CUST_000359,30.1,6.2,59.9,45.61,332.77,0.2749,0,1,0.0
CUST_000360,46.2,37.8,54.4,45.07,2216.11,0.0971,0,0,0.0
CUST_000361,58.4,2.8,77.78,77.1,238.06,0.2969,0,1,0.0
CUST_000362,38.7,13.3,29.63,21.8,407.34,0.0362,2,0,1.2
CUST_000363,44.8,67.0,165.66,76.95,10156.06,0.2316,1,0,0.5
CUST_000364,48.3,69.7,851.72,26.82,62594.1,-1.6904,0,1,0.0
CUST_000365,35.2,8.4,144.93,50.76,1000.08,-1.3971,0,0,0.0
CUST_000366,42.7,5.1,43.03,67.36,201.02,1.176,2,1,1.2
CUST_000367,40.2,3.9,154.56,23.71,532.81,-0.8188,2,0,1.2
CUST_000368,41.2,15.7,26.18,63.41,383.81,0.2461,1,1,0.5
CUST_000369,30.7,2.3,48.68,35.79,129.01,0.4699,2,0,1.2
CUST_000370,40.3,10.6,63.41,16.62,792.59,0.6089,1,0,0.8
CUST_000371,46.0,1.0,207.71,64.76,220.56,1.4238,2,1,1.2
CUST_000372,57.4,7.2,157.36,51.85,1186.47,-0.5556,2,0,1.2
CUST_000373,51.5,55.3,28.73,41.01,1723.97,0.052,0,0,0.0
CUST_000374,65.8,14.2,172.68,42.88,2078.09,-0.4497,0,0,0.0
CUST_000375,30.8,1.8,57.73,30.52,86.34,0.9604,0,0,0.0
CUST_000376,50.5,25.0,146.43,50.12,2971.13,1.9364,1,1,0.5
CUST_000377,42.2,74.8,49.04,52.97,3082.21,0.2388,1,1,0.5
CUST_000378,66.3,14.9,82.71,45.69,1417.31,0.2388,2,1,1.2
CUST_000379,30.3,23.5,46.53,52.47,1062.01,-1.0395,2,1,1.2
CUST_000380,29.9,60.4,82.92,64.79,4546.15,-0.8687,2,1,1.7
CUST_000381,32.8,13.0,34.84,43.9,401.22,-0.9864,0,0,0.0
CUST_000382,18.0,26.2,45.48,43.56,1355.86,-0.7434,1,0,0.5
CUST_000383,33.7,13.9,54.13,59.48,695.27,-0.465,1,1,0.5
CUST_000384,30.9,78.6,41.42,66.84,3392.97,-0.7433,1,1,0.5
CUST_000385,41.8,16.8,66.48,36.38,929.41,0.444,0,1,0.0
CUST_000386,44.1,52.0,96.26,59.17,5501.63,1.0856,1,1,0.5
CUST_000387,62.5,17.0,260.18,15.08,5077.59,-0.2636,0,1,0.0
CUST_000388,51.4,26.5,36.76,41.93,1124.51,-0.7585,1,1,0.5
CUST_000389,33.1,11.7,39.25,46.1,368.83,0.3975,2,1,1.2
CUST_000390,29.2,59.9,92.46,59.4,6574.14,-0.6877,1,0,0.5
CUST_000391,45.9,25.0,24.32,63.13,535.76,-1.278,1,0,0.5
CUST_000392,24.2,1.0,109.45,39.03,90.77,-0.465,1,0,0.5
CUST_000393,62.0,1.0,91.14,14.35,82.01,-0.3919,2,0,1.2
CUST_000394,54.2,27.1,139.2,13.89,4318.33,-0.3706,1,1,0.8
CUST_000395,34.4,2.9,539.17,21.33,1768.55,1.2072,1,1,0.8
CUST_000396,19.4,30.2,94.33,47.6,2563.75,-0.3788,1,0,0.5
CUST_000397,56.2,9.3,58.42,25.0,602.7,0.0717,2,0,1.2
CUST_000398,38.6,18.6,194.38,53.37,4097.17,-1.5028,0,0,0.0
CUST_000399,54.9,4.6,89.14,57.97,432.43,-0.0454,1,1,0.5
CUST_000400,20.9,6.8,78.95,72.7,568.18,1.0377,2,1,1.2
CUST_000401,32.8,13.8,376.07,60.67,5263.4,1.5136,2,1,1.7
CUST_000402,40.1,26.3,164.11,34.02,4747.96,1.9658,1,1,0.5
CUST_000403,40.6,4.1,42.04,14.51,156.66,0.9299,2,1,1.2
CUST_000404,34.6,7.9,43.06,33.49,336.4,-0.9956,0,0,0.0
CUST_000405,47.5,5.6,30.93,49.84,175.65,-1.2346,1,0,0.5
CUST_000406,27.2,47.6,37.33,12.25,1427.07,-0.2336,2,0,1.2
CUST_000407,38.3,25.1,222.0,4.4,5409.58,0.969,2,1,1.7
CUST_000408,41.4,15.2,59.94,63.32,873.52,1.8398,2,1,1.2
CUST_000409,46.2,70.5,21.57,25.43,1813.7,-1.6544,2,0,1.2
CUST_000410,48.5,31.9,129.81,38.15,4170.97,-0.3702,2,1,1.7
CUST_000411,26.5,64.6,103.07,69.52,6390.31,0.8035,1,1,0.5
CUST_000412,21.6,21.8,62.88,59.82,1277.81,-2.0639,1,0,0.5
CUST_000413,55.3,3.6,54.09,45.18,214.04,0.2142,2,0,1.2
CUST_000414,44.0,27.0,91.3,48.14,2801.68,-0.3879,2,1,1.7
CUST_000415,31.0,5.4,95.45,27.92,562.26,0.7893,0,0,0.0
CUST_000416,58.6,10.2,124.13,60.85,1186.23,0.582,0,0,0.0
CUST_000417,41.4,17.1,22.22,42.39,435.86,-0.1365,0,0,0.0
CUST_000418,54.2,4.1,37.39,31.23,183.44,-0.3967,2,1,1.2
CUST_000419,40.8,1.0,62.92,23.21,50.35,0.7706,2,1,1.2
CUST_000420,64.7,9.5,30.97,86.92,245.33,-0.0339,0,0,0.0
CUST_000421,61.1,41.7,131.87,4.71,6092.94,-1.7884,0,0,0.0
CUST_000422,37.0,1.0,154.49,54.53,169.98,0.2452,2,1,1.2
CUST_000423,51.7,2.8,55.41,32.32,128.68,-0.8073,1,1,0.5
CUST_000424,47.7,39.5,153.02,24.26,5568.26,-1.5638,0,1,0.0
CUST_000425,56.4,8.8,107.93,61.63,790.52,-0.0135,2,0,1.2
CUST_000426,28.4,66.8,108.46,57.3,8290.97,0.0071,2,0,1.7
CUST_000427,48.2,11.5,20.0,16.7,217.58,-0.0899,0,0,0.0
CUST_000428,52.7,38.2,77.02,24.79,2631.6,-0.4818,0,0,0.0
CUST_000429,18.9,7.2,55.76,41.74,365.5,0.3412,1,1,0.5
CUST_000430,25.8,1.5,80.39,54.96,140.77,0.619,2,0,1.2
CUST_000431,18.0,51.2,64.04,25.27,3346.65,-0.1798,1,1,0.8
CUST_000432,36.8,62.9,34.5,45.75,2332.41,0.9695,2,1,1.7
CUST_000433,48.6,29.6,68.87,27.68,1878.68,-0.5347,1,0,0.8
CUST_000434,58.0,35.3,64.6,26.63,2684.76,1.9176,2,1,1.7
CUST_000435,40.9,1.0,185.22,53.94,198.51,-0.2526,0,0,0.0
CUST_000436,59.5,33.6,80.44,49.41,3192.51,0.6745,2,1,1.7
CUST_000437,23.4,15.3,57.0,16.76,837.31,-0.1841,1,0,0.8
CUST_000438,19.6,14.5,33.2,31.51,557.79,1.5544,2,1,1.2
CUST_000439,39.3,18.6,797.58,22.15,12735.55,1.5538,2,1,1.7
CUST_000440,44.6,7.6,199.52,83.5,1583.84,-0.3147,0,0,0.0
CUST_000441,39.6,28.6,102.71,15.18,3078.81,0.8414,0,0,0.0
CUST_000442,18.0,8.4,28.93,81.25,203.51,1.3685,2,1,1.2
CUST_000443,38.9,19.6,26.73,21.92,621.18,-0.9513,1,1,0.8
CUST_000444,24.3,3.5,342.69,18.06,1100.24,0.2522,2,1,1.2
CUST_000445,48.0,27.0,326.69,31.48,8360.08,-2.1156,0,1,0.0
CUST_000446,44.4,5.0,112.17,64.84,538.67,1.2511,2,1,1.2
CUST_000447,28.7,4.5,47.09,76.84,169.3,0.7194,2,0,1.2
CUST_000448,33.8,1.0,58.03,75.8,61.1,0.6553,2,0,1.2
CUST_000449,27.3,3.1,44.92,40.71,164.77,-0.5989,1,1,0.5
CUST_000450,39.2,6.4,474.53,21.07,3156.58,0.177,0,0,0.0
CUST_000451,51.5,6.0,76.46,58.98,407.14,-1.2203,0,1,0.0
CUST_000452,28.2,9.5,172.36,13.64,1968.05,0.316,2,0,1.2
CUST_000453,46.0,1.3,192.98,8.64,287.02,-0.1466,0,0,0.0
CUST_000454,33.6,65.7,32.21,83.26,2035.99,0.8089,1,0,0.5
CUST_000455,30.5,3.0,95.88,28.52,274.18,1.8575,2,1,1.2
CUST_000456,38.7,29.1,71.89,20.58,2497.13,-1.1918,1,1,0.8
CUST_000457,27.6,18.4,252.24,60.86,5103.13,1.4096,2,1,1.7
CUST_000458,33.4,19.3,145.85,80.33,2989.18,0.6609,1,0,0.5
CUST_000459,25.6,2.7,86.2,26.44,197.49,-0.2544,2,1,1.2
CUST_000460,63.6,6.7,101.29,43.08,810.72,0.0704,0,1,0.0
CUST_000461,40.4,36.3,52.0,22.01,2087.04,-1.3126,1,1,0.8
CUST_000462,31.6,15.0,42.13,36.29,633.59,1.6332,1,1,0.5
CUST_000463,42.6,14.7,49.15,2.24,578.2,-0.7159,1,0,0.8
CUST_000464,38.7,18.9,133.78,11.8,2116.38,0.2696,1,1,0.8
CUST_000465,37.3,13.7,187.69,68.3,2663.07,0.4914,2,0,1.7
CUST_000466,47.4,39.4,149.23,22.39,4722.91,0.1089,2,1,1.7
CUST_000467,49.1,33.1,25.71,73.44,748.92,-0.4856,1,1,0.5
CUST_000468,33.6,9.2,116.62,37.99,891.64,-1.0322,0,0,0.0
CUST_000469,33.1,40.1,147.04,36.97,5271.68,-0.3338,1,0,0.5
CUST_000470,36.7,17.5,351.93,59.11,6469.98,0.5555,2,1,1.7
CUST_000471,18.0,23.7,30.91,24.23,785.7,-0.0628,2,0,1.2
CUST_000472,21.8,48.3,212.47,63.45,8438.2,-0.4808,1,1,0.5
CUST_000473,56.4,15.5,322.16,36.66,5785.5,0.2604,2,1,1.7
CUST_000474,59.7,33.9,37.48,32.72,1114.34,0.862,2,1,1.2
CUST_000475,37.0,23.7,151.41,28.36,3984.5,-1.3418,1,1,0.8
CUST_000476,46.9,13.4,23.21,26.88,336.95,-0.9273,2,1,1.2
CUST_000477,43.7,37.3,88.19,45.09,3270.08,-0.4172,2,0,1.7
CUST_000478,75.0,2.7,39.21,23.61,88.3,-0.4699,2,0,1.2
CUST_000479,53.4,20.9,155.36,11.5,2952.12,-0.6337,0,0,0.0
CUST_000480,38.5,1.1,86.51,42.71,108.36,-1.6778,0,0,0.0
CUST_000481,28.5,4.1,68.07,26.64,303.53,0.4254,2,1,1.2
CUST_000482,20.7,21.9,146.68,71.4,3473.79,0.6024,1,1,0.5
CUST_000483,42.4,8.8,45.5,32.39,478.65,0.2395,1,0,0.5
CUST_000484,30.9,7.3,91.46,47.26,742.36,-0.9727,2,1,1.2
CUST_000485,22.9,74.9,157.04,46.63,13095.15,-0.7261,2,1,1.7
CUST_000486,32.2,10.9,69.02,80.97,795.12,-0.1395,1,1,0.5
CUST_000487,27.0,20.0,99.98,50.0,1711.6,-0.6963,2,1,1.2
CUST_000488,60.2,18.3,73.42,58.59,1460.4,-0.5455,0,0,0.0
CUST_000489,50.6,1.5,282.73,39.47,396.3,1.1294,2,1,1.2
CUST_000490,39.9,26.9,278.58,40.88,6279.31,-0.7479,2,1,1.7
CUST_000491,57.8,17.3,84.28,40.78,1582.63,1.2542,0,0,0.0
CUST_000492,40.9,11.5,81.99,55.58,1099.14,0.7467,2,1,1.2
CUST_000493,29.7,1.6,40.11,63.88,55.86,0.9843,2,0,1.2
CUST_000494,58.3,8.3,547.59,22.32,4616.4,0.2945,2,1,1.7
CUST_000495,46.5,51.7,168.37,3.85,8633.72,0.6354,1,0,0.8
CUST_000496,27.6,4.6,185.1,68.74,820.65,0.441,1,0,0.5
CUST_000497,37.7,5.9,281.78,44.13,1637.31,1.3576,2,0,1.2
CUST_000498,29.5,5.5,86.62,59.67,566.9,-1.2566,1,0,0.5
CUST_000499,23.4,53.2,72.65,48.91,4377.09,-0.9829,2,0,1.7
CUST_000500,51.1,28.9,296.81,46.21,7164.64,0.6064,1,0,0.5
CUST_000501,62.9,51.3,58.37,13.18,3448.21,-0.1848,2,1,1.7
CUST_000502,23.2,58.8,77.86,48.93,5102.2,2.3191,2,1,1.7
CUST_000503,46.8,63.1,115.47,8.33,6997.73,0.4769,2,0,1.7
CUST_000504,32.2,16.0,37.86,10.94,529.49,-1.0762,1,0,0.8
CUST_000505,34.2,15.5,170.92,63.79,2878.84,-1.3508,0,0,0.0
CUST_000506,32.9,42.4,139.75,44.27,6206.57,-0.2928,1,1,0.5
CUST_000507,29.6,9.7,58.39,60.77,466.74,-0.1469,1,0,0.5
CUST_000508,40.6,1.0,228.59,73.56,184.8,0.2387,1,1,0.5
CUST_000509,30.0,9.7,35.23,29.07,395.49,0.027,1,0,0.8
CUST_000510,43.2,30.2,66.96,37.17,1834.36,0.0912,1,0,0.5
CUST_000511,39.4,3.2,297.47,25.5,860.15,0.2253,0,0,0.0
CUST_000512,37.1,36.9,80.99,26.88,3402.83,1.4241,2,1,1.7
CUST_000513,29.1,40.6,27.48,54.72,1253.13,0.2952,0,0,0.0
CUST_000514,33.1,2.6,109.3,8.67,258.49,-0.7823,1,0,0.8
CUST_000515,49.1,2.5,71.88,60.21,150.7,0.1546,0,0,0.0
CUST_000516,46.0,5.3,136.89,41.17,824.21,-2.2778,0,1,0.0
CUST_000517,28.3,10.6,216.44,73.48,2444.53,-0.0733,2,1,1.7
CUST_000518,41.2,18.3,85.32,14.98,1396.5,0.3195,1,0,0.8
CUST_000519,49.0,16.0,20.0,63.52,277.58,0.1617,2,1,1.2
CUST_000520,20.0,46.0,140.78,14.0,5485.2,-0.5184,0,0,0.0
CUST_000521,46.5,3.7,40.13,42.69,120.71,-1.3939,1,1,0.5
CUST_000522,32.0,28.7,135.36,53.54,3941.88,-0.557,0,1,0.0
CUST_000523,46.8,19.1,179.92,58.31,4041.02,0.8333,1,0,0.5
CUST_000524,30.8,32.0,210.64,45.81,6087.27,-0.5016,0,1,0.0
CUST_000525,18.3,10.0,177.47,27.65,1557.48,-1.8004,1,1,0.8
CUST_000526,20.5,15.3,70.32,25.38,942.57,-0.3237,0,0,0.0
CUST_000527,40.6,1.0,81.96,33.17,90.17,-0.9541,0,0,0.0
CUST_000528,43.1,3.0,126.71,27.64,376.82,2.0341,1,1,0.8
CUST_000529,29.1,11.3,172.75,81.4,2321.07,1.062,0,1,0.0
CUST_000530,47.7,15.8,40.79,8.85,740.35,1.5668,1,1,0.8
CUST_000531,20.1,2.2,188.1,24.0,344.43,-0.9099,2,0,1.2
CUST_000532,39.2,41.8,21.06,68.45,811.25,1.9035,2,1,1.2
CUST_000533,25.5,70.1,20.0,17.64,1246.85,-0.2988,2,0,1.2
CUST_000534,32.2,21.8,24.01,71.84,439.11,-0.2787,0,0,0.0
CUST_000535,40.6,1.3,136.52,39.18,147.8,-0.5287,1,0,0.5
CUST_000536,29.7,32.2,148.06,67.39,5515.37,1.0663,1,0,0.5
CUST_000537,35.4,5.9,105.79,19.51,636.46,0.4043,0,0,0.0
CUST_000538,52.1,31.8,57.34,67.42,2052.26,-0.4841,2,1,1.7
CUST_000539,33.1,13.7,131.46,32.21,1563.68,1.3813,2,0,1.2
CUST_000540,50.0,1.3,52.64,60.52,68.86,1.0875,2,0,1.2
CUST_000541,26.4,7.8,69.37,53.43,566.82,-1.0257,2,0,1.2
CUST_000542,46.4,13.4,46.1,70.97,704.54,-0.2599,1,1,0.5
CUST_000543,57.3,32.0,151.05,43.76,4076.81,0.5315,2,1,1.7
CUST_000544,18.0,3.4,56.57,52.49,188.45,0.1185,2,0,1.2
CUST_000545,30.4,8.1,122.71,20.14,1147.44,0.1263,0,1,0.0
CUST_000546,46.9,2.1,96.6,40.99,198.82,0.0248,2,0,1.2
CUST_000547,37.6,23.0,323.97,72.39,8835.0,-0.7207,1,1,0.5
CUST_000548,44.5,15.4,95.16,41.64,1240.48,0.3788,2,1,1.2
CUST_000549,32.8,63.5,243.47,12.71,17686.65,-0.7215,1,1,0.8
CUST_000550,41.0,32.4,171.89,36.9,4643.53,0.485,2,1,1.7
CUST_000551,38.1,36.1,36.65,63.16,1318.08,-1.7972,0,0,0.0
CUST_000552,54.0,4.3,57.67,11.32,281.83,-0.1307,0,0,0.0
CUST_000553,43.1,7.4,72.39,66.37,452.49,0.2533,0,0,0.0
CUST_000554,44.1,17.3,139.21,10.57,2577.69,0.5587,1,1,0.8
CUST_000555,35.1,1.0,167.46,19.15,171.02,0.0905,0,0,0.0
CUST_000556,34.1,49.0,151.84,10.99,6160.84,0.9117,1,1,0.8
CUST_000557,34.8,36.1,47.65,66.88,1541.36,1.8233,2,1,1.2
CUST_000558,44.7,1.4,88.7,37.16,142.96,-2.2616,1,0,0.5
CUST_000559,34.9,45.4,64.42,30.87,3174.15,0.297,1,0,0.5
CUST_000560,43.5,1.0,120.92,46.97,123.08,0.6019,1,0,0.5
CUST_000561,64.9,2.9,24.5,25.47,82.78,0.3243,0,1,0.0
CUST_000562,50.5,1.4,88.3,28.62,103.57,-1.8171,0,0,0.0
CUST_000563,36.1,15.7,21.97,50.3,406.76,0.0805,1,1,0.5
CUST_000564,54.4,36.8,37.8,49.76,1419.14,-2.3361,0,0,0.0
CUST_000565,35.1,4.7,332.2,19.11,1355.74,-0.0273,2,1,1.2
CUST_000566,18.0,35.4,349.06,52.29,9941.93,-0.5861,2,1,1.7
CUST_000567,27.9,4.9,53.49,31.68,226.83,-1.8374,0,0,0.0
CUST_000568,18.0,111.8,133.51,30.57,15686.02,-1.4027,0,1,0.0
CUST_000569,35.8,46.1,132.35,56.06,5807.39,1.4671,2,1,1.7
CUST_000570,40.2,32.1,268.43,48.72,7045.39,-1.923,0,1,0.0
CUST_000571,60.1,21.5,109.6,50.79,1940.65,0.5928,0,0,0.0
CUST_000572,43.9,6.7,38.92,25.47,260.02,-0.2475,1,0,0.8
CUST_000573,37.4,3.0,46.71,53.68,168.8,-0.1555,2,0,1.2
CUST_000574,50.0,14.8,123.6,3.64,1472.64,2.4001,1,1,0.8
CUST_000575,18.0,12.4,20.86,10.34,224.74,1.5451,0,0,0.0
CUST_000576,42.8,26.9,22.82,34.81,588.31,-0.0679,0,1,0.0
CUST_000577,49.3,4.5,177.04,55.21,674.63,1.2924,1,1,0.5
CUST_000578,22.3,19.8,745.3,43.18,15452.43,0.331,2,0,1.7
CUST_000579,53.7,28.4,54.65,6.78,1377.72,0.9853,2,0,1.2
CUST_000580,44.1,8.5,79.14,30.36,682.05,-0.1523,2,1,1.2
CUST_000581,35.0,36.3,84.38,10.56,3671.2,-1.2254,0,0,0.0
CUST_000582,47.6,13.6,109.46,31.74,1681.71,-0.3062,1,0,0.5
CUST_000583,67.2,4.3,45.41,56.23,167.75,-0.1922,1,1,0.5
CUST_000584,42.2,5.2,82.91,79.25,438.57,0.8485,1,1,0.5
CUST_000585,43.0,7.8,170.44,57.6,1095.32,0.1767,2,1,1.2
CUST_000586,34.5,4.1,56.68,25.94,224.32,-0.9265,2,0,1.2
CUST_000587,29.8,19.9,90.79,3.79,1630.03,-0.867,2,1,1.2
CUST_000588,50.0,71.5,206.07,35.22,12100.69,0.6648,0,0,0.0
CUST_000589,29.7,54.3,87.73,35.1,3882.14,0.0328,0,0,0.0
CUST_000590,40.9,9.4,26.33,16.87,293.76,-1.8722,2,0,1.2
CUST_000591,34.3,48.0,20.0,10.02,949.58,0.2965,1,1,0.8
CUST_000592,45.7,73.9,36.11,63.31,2974.09,-1.1671,0,0,0.0
CUST_000593,44.0,8.4,231.92,36.44,2273.44,-1.0113,0,1,0.0
CUST_000594,52.5,56.6,73.08,60.17,4453.08,0.3247,2,1,1.7
CUST_000595,33.9,120.0,118.84,62.78,13468.45,0.0315,2,1,1.7
CUST_000596,36.8,38.3,253.99,23.5,8924.3,0.7208,1,0,0.8
CUST_000597,28.3,11.9,33.22,31.78,418.1,-2.0288,1,0,0.5
CUST_000598,34.7,22.5,758.29,45.95,13886.17,0.2248,2,0,1.7
CUST_000599,44.5,10.9,82.79,20.26,753.22,-0.8961,1,1,0.8
CUST_000600,49.1,120.0,138.19,12.33,14585.32,0.6328,2,0,1.7
CUST_000601,28.9,1.7,51.2,11.38,101.01,-0.2839,1,1,0.8
CUST_000602,50.4,53.7,41.57,68.92,2398.24,-1.6058,2,0,1.7
CUST_000603,56.3,1.9,91.85,40.37,185.75,-1.3648,2,1,1.2
CUST_000604,45.0,1.0,55.25,29.11,67.58,0.1351,2,1,1.2
CUST_000605,62.5,67.5,96.85,41.9,6490.07,1.2595,1,1,0.5
CUST_000606,30.7,48.5,20.0,21.07,1129.11,0.3975,0,0,0.0
CUST_000607,25.1,10.8,29.99,81.95,259.94,-1.6673,1,0,0.5
CUST_000608,18.7,75.8,59.51,14.54,4722.21,0.5142,1,1,0.8
CUST_000609,58.0,47.5,36.22,17.07,1618.4,-0.5124,0,0,0.0
CUST_000610,47.9,55.7,1024.32,5.7,48963.34,-0.2634,1,0,0.8
CUST_000611,39.3,21.7,104.17,43.66,1809.65,0.1159,0,1,0.0
CUST_000612,43.4,76.3,111.45,24.42,6860.75,-0.8057,1,0,0.8
CUST_000613,26.5,39.8,37.57,42.18,1309.92,-1.9567,1,1,0.5
CUST_000614,69.3,67.5,51.53,27.85,3280.38,-1.0939,2,1,1.7
CUST_000615,41.6,7.9,60.17,52.28,490.52,-0.3302,2,1,1.2
CUST_000616,41.3,18.2,225.35,35.14,3523.27,0.1539,1,1,0.5
CUST_000617,48.7,48.5,28.94,32.08,1397.26,0.1951,1,1,0.5
CUST_000618,45.8,20.8,68.44,43.14,1570.78,2.5139,2,1,1.2
CUST_000619,42.7,38.8,128.14,30.92,5471.05,-1.2256,0,0,0.0
CUST_000620,30.5,86.8,20.0,71.9,1808.14,1.6019,2,1,1.2
CUST_000621,45.7,39.2,23.82,25.35,990.71,1.1053,0,1,0.0
CUST_000622,62.6,9.1,29.28,29.91,237.41,-0.7713,0,1,0.0
CUST_000623,56.1,3.0,77.63,24.95,273.17,1.3069,1,0,0.8
CUST_000624,59.1,7.6,62.51,26.49,470.7,1.0221,1,1,0.8
CUST_000625,33.9,26.1,189.43,14.91,4069.74,0.7196,2,1,1.7
CUST_000626,28.1,1.0,20.0,34.08,20.2,-2.0626,0,0,0.0
CUST_000627,38.5,5.0,64.6,59.34,334.8,-0.5011,0,1,0.0
CUST_000628,40.7,9.5,230.52,31.94,2561.11,0.9896,2,0,1.7
CUST_000629,53.1,49.9,25.55,69.37,1183.21,0.5401,1,1,0.5
CUST_000630,19.7,1.3,82.05,17.44,93.94,-1.7772,1,0,0.8
CUST_000631,58.4,1.2,164.11,51.06,206.28,-1.3634,1,0,0.5
CUST_000632,38.1,19.3,277.54,12.18,4615.46,-0.6465,0,0,0.0
CUST_000633,34.9,4.7,33.01,52.24,159.87,0.0317,2,0,1.2
CUST_000634,27.9,6.7,121.25,4.67,877.22,-1.1001,0,0,0.0
CUST_000635,20.1,4.9,93.01,72.2,501.44,-0.2981,0,1,0.0
CUST_000636,49.9,20.9,39.23,19.59,979.63,-1.7764,0,0,0.0
CUST_000637,40.9,1.4,33.59,12.42,39.23,-0.6893,2,1,1.2
CUST_000638,24.5,67.5,32.73,38.9,2568.13,0.2505,1,1,0.5
CUST_000639,24.5,3.2,1755.02,78.35,4508.01,-0.117,2,1,1.7
CUST_000640,36.0,72.7,231.28,42.38,15150.19,-0.142,2,1,1.7
CUST_000641,60.0,36.1,95.09,8.17,2790.8,0.6008,0,0,0.0
CUST_000642,36.9,42.2,45.82,11.97,2271.22,0.6709,2,1,1.7
CUST_000643,22.0,4.6,141.08,19.61,570.74,1.5019,2,1,1.2
CUST_000644,37.1,26.6,34.0,27.84,953.62,1.5304,2,1,1.2
CUST_000645,36.7,40.8,116.78,1.31,4870.7,-0.9672,2,0,1.7
CUST_000646,18.0,19.6,175.79,66.34,4059.21,-0.6245,0,1,0.0
CUST_000647,39.3,19.2,79.14,25.53,1690.25,0.1952,0,0,0.0
CUST_000648,37.2,4.2,55.7,26.65,198.22,0.5303,2,1,1.2
CUST_000649,48.4,12.8,59.61,36.4,903.03,2.2432,2,0,1.2
CUST_000650,62.2,3.9,195.48,59.85,712.43,-2.1468,1,0,0.5
CUST_000651,53.5,86.6,86.64,18.78,7253.51,0.626,1,0,0.8
CUST_000652,36.8,27.7,338.28,47.32,9789.93,-1.1613,0,0,0.0
CUST_000653,26.7,1.2,20.87,15.85,20.54,-1.7117,1,0,0.8
CUST_000654,70.9,15.5,32.64,36.2,409.45,0.7074,1,0,0.5
CUST_000655,40.7,24.4,96.24,42.34,2355.91,0.3225,2,1,1.7
CUST_000656,40.2,2.4,129.21,47.21,259.24,-0.5589,0,0,0.0
CUST_000657,39.7,26.2,85.3,38.4,1823.43,0.3979,1,0,0.5
CUST_000658,42.4,4.7,276.38,55.94,1410.17,0.531,1,1,0.5
CUST_000659,38.3,12.6,42.28,31.87,633.92,0.4183,0,0,0.0
CUST_000660,33.1,23.6,91.21,14.77,1786.24,0.0179,2,0,1.2
CUST_000661,33.4,10.9,214.26,63.28,2704.33,-0.8289,1,1,0.5
CUST_000662,39.6,11.5,374.46,15.53,4183.59,1.1969,0,1,0.0
CUST_000663,33.5,44.5,76.43,67.32,3816.56,0.2599,0,0,0.0
CUST_000664,31.4,8.9,771.01,36.07,7598.24,-0.7254,2,1,1.7
CUST_000665,41.3,25.6,96.91,6.68,2928.46,-0.4309,2,1,1.7
CUST_000666,36.9,45.4,350.0,35.98,12778.81,0.7661,2,1,1.7
CUST_000667,58.0,4.0,68.33,14.3,304.3,-0.968,0,0,0.0
CUST_000668,18.0,1.1,79.58,13.51,88.37,0.4314,1,1,0.8
CUST_000669,53.1,41.9,229.73,14.09,9284.88,-0.0531,2,1,1.7
CUST_000670,55.0,19.2,173.29,68.85,3486.97,-1.3662,1,1,0.5
CUST_000671,18.0,42.2,88.78,64.9,3983.58,-1.5466,0,0,0.0
CUST_000672,35.9,5.7,39.07,55.56,232.89,1.1502,0,1,0.0
CUST_000673,35.5,42.9,735.59,18.25,30616.1,0.3003,2,1,1.7
CUST_000674,23.1,2.4,72.34,61.53,179.16,0.5748,1,0,0.5
CUST_000675,30.7,51.5,95.27,29.85,5685.66,0.9827,1,1,0.8
CUST_000676,26.7,41.5,20.0,88.19,772.85,-0.4362,1,0,0.5
CUST_000677,61.0,20.1,57.53,16.52,1148.71,2.1888,2,1,1.2
CUST_000678,51.2,22.5,183.27,44.7,3827.58,0.0572,1,0,0.5
